timestamp,qw,qx,qy,qz,wx,wy,wz
0.0,1.0,0.0,0.0,0.0,-0.007909355300601354,0.12512221968691137,0.13849516429127268
0.05,0.994691115073094,0.022530625515411427,0.08652558973298322,0.05094387921908405,0.04530134877897937,0.17397323994043457,0.10243064219763111
0.1,0.9813350095911171,0.014426615950943886,0.1541021719395647,0.11413146939610902,-0.011521297438728942,0.13366127962073224,0.13209304437784453
0.15000000000000002,0.9552625449174562,0.006670606504824041,0.22351154610555127,0.1935757268982572,-0.005863473365297481,0.14103629086630107,0.16725829383206878
0.2,0.9190415692362086,0.02946868489731539,0.3026434618410422,0.25080096816228525,0.03920698650314991,0.17643920866387747,0.11486955528570418
0.25,0.8720875969273791,0.06666817108755849,0.3682559439400217,0.3152873895386759,0.07773216143345968,0.16487235447741327,0.12418133591368455
0.30000000000000004,0.8175802307820649,0.07423433149398226,0.41433985276236013,0.3929049715578215,0.04884393968524835,0.1155903884809931,0.1712772660786248
0.35000000000000003,0.7391029177829699,0.10966332998587533,0.47876120800346533,0.46096478899387955,0.07597458563007625,0.18964067344695584,0.15441057184060086
0.4,0.6948116050356826,0.11453242705942486,0.4873914875214438,0.5163029096869884,0.06210155790046117,0.047640903691992836,0.1201724461027382
0.45,0.6169732904922348,0.14247273194003024,0.5148970115443444,0.5778637789093828,0.0887671373474788,0.1295841421377345,0.1458162514290813
0.5,0.5397575910554269,0.13589829272647858,0.552832299878991,0.6201369567624367,0.013642429753659667,0.10717645265455653,0.1597189603857331
0.55,0.4573862434451522,0.13979760155288407,0.5611998771997073,0.6755065897074775,0.0778257638493276,0.09034302044184382,0.16069534939347277
0.6000000000000001,0.35566021211007687,0.15407641231675667,0.5671014127021548,0.7267477281702586,0.09164840484049357,0.12536674230248862,0.17105887247396678
0.65,0.24199540576776424,0.18448138616839477,0.5810914230988915,0.754809644708908,0.06865543585891938,0.17571698580202802,0.15615368332111226
0.7000000000000001,0.11297692949022843,0.21038198144630996,0.6109113535539016,0.7548264392458868,0.015280303382304503,0.2053354967185629,0.17728927325269367
0.75,-0.009315845649368869,0.21022118060809974,0.6218541226922846,0.7543326324203288,0.03455697852830204,0.15300909072395968,0.19074423595770876
0.8,-0.13822097156360214,0.1980564728864308,0.6104876380669757,0.7543032814029154,0.07214391019161628,0.14340127556797266,0.20656755413627115
0.8500000000000001,-0.2410398796308887,0.20280504020084605,0.5754538911384309,0.7547335366010305,0.09334349179971267,0.14306164322807477,0.13612239753462924
0.9,-0.37016600996540466,0.2073367847582265,0.5396901143479563,0.727133525033403,0.07309292099623108,0.18562454043791282,0.1902746846924197
0.9500000000000001,-0.48437278851565774,0.1929479011986024,0.46661242029445343,0.7144417109852789,0.152009098041315,0.16323992304645216,0.16222948851326127
1.0,-0.5673302199675769,0.20430998480401202,0.4188139284971649,0.6789615194675591,0.05649105406122545,0.15446304665515506,0.12451516521114385
1.05,-0.6671587736664392,0.18201831958993756,0.36192477117271843,0.6251231575178795,0.09906070621259415,0.14106684435093775,0.19367843546042413
1.1,-0.7521797370705577,0.16839764308418606,0.30856279789753394,0.5573660168128333,0.06729359560648973,0.14142962695923592,0.18853809485407463
1.1500000000000001,-0.821183060866166,0.14874616268946694,0.24167533161930504,0.49510200334712073,0.08954310255444495,0.1432357107867088,0.1612743733306972
1.2000000000000002,-0.8940575172965165,0.11521785714761931,0.16107444824693726,0.4017972415060172,0.11267467854460339,0.1639281594588831,0.22000509225854298
1.25,-0.9434938520502217,0.07985987157762657,0.11396252127977573,0.30075620658366453,0.0805731211591538,0.09580845209868061,0.22272652611880267
1.3,-0.9741305020300843,0.03367492365108718,0.05954478348628933,0.21538380461696793,0.10602315014606523,0.09616274012746699,0.18257415444160047
1.35,-0.9913941342582441,-0.041263622961326366,-0.0007946475663190936,0.12423506958060458,0.16376011512560162,0.09431155587125636,0.1915869582089611
1.4000000000000001,-0.9911148092084732,-0.10533596395218547,-0.06744803312172014,0.04523861728575768,0.14482091012264536,0.11053653682313336,0.16316720263028187
1.4500000000000002,-0.9755391273628224,-0.1603285960972051,-0.1360180576666561,-0.0641657248558167,0.1345911127059089,0.11110436823509315,0.22471924029306967
1.5,-0.9436192192889279,-0.19923965249007575,-0.20786114877095924,-0.16334035844152286,0.10483051886758431,0.12312469399462231,0.21189978155470252
1.55,-0.8941797534761323,-0.23872204447266018,-0.29526173030592257,-0.23722323784340604,0.09720571736015717,0.170410792784091,0.17549718970928516
1.6,-0.8203030363586529,-0.2675496815811718,-0.36160761946463044,-0.3532138530291685,0.1253545548006615,0.1220452578278636,0.260273327235259
1.6500000000000001,-0.7501687612524089,-0.3059991445144752,-0.39079272054334707,-0.43691235135638495,0.14153112625565453,0.08155849421329128,0.17592248755359785
1.7000000000000002,-0.6488066674558094,-0.3545095430430272,-0.4288434516919048,-0.5191013254628465,0.1675455340219427,0.12975127204542936,0.1993284334933673
1.75,-0.5456527448657319,-0.3825955438253924,-0.44732962117297714,-0.5964729179826066,0.15815294254030224,0.08753863243293657,0.1982685836894178
1.8,-0.423399473957875,-0.4078329341584406,-0.4500779225014344,-0.6721867649282488,0.1875444826040488,0.08545508353802687,0.2102301843062654
1.85,-0.30503396226563784,-0.4267361563955041,-0.45564888516628493,-0.7191902586492943,0.14860692472925943,0.09916079620589516,0.1880168553264748
1.9000000000000001,-0.1745188777354316,-0.439567409278556,-0.45666331544090155,-0.7535132847831068,0.15041818021621284,0.10972602884681376,0.19967415456027318
1.9500000000000002,-0.05231410073279283,-0.4319270763666666,-0.4533095491206441,-0.7779541684713188,0.13318157847668632,0.07804907223444159,0.1982703626947828
2.0,0.0895817267296546,-0.4402647979991346,-0.4276861625413158,-0.7843637984058148,0.1709115629845755,0.13480676048394816,0.19377523419733156
2.0500000000000003,0.22539995641469146,-0.4245394965660608,-0.3952706656255048,-0.7827657225502797,0.1736047371874372,0.09970405486252064,0.20022998398379804
2.1,0.335342824452583,-0.4120127807476207,-0.3571924162646591,-0.7682475098246605,0.14816104472470465,0.09747274463405778,0.1573272661337209
2.15,0.4743509048416249,-0.3697076827490883,-0.28451917466769333,-0.7465629830353537,0.24234033462874768,0.10228481056732264,0.20116379275901727
2.2,0.5875989958522907,-0.31306063618473906,-0.20740845733740287,-0.716730207239729,0.23835963747530872,0.07594216638905693,0.174606855352889
2.25,0.6926881453223828,-0.27730001718143,-0.14863802837673282,-0.6489950464535874,0.16565568004118938,0.10487471530801881,0.21041901131415022
2.3000000000000003,0.8127985893738101,-0.19716454196787325,-0.08166651140393914,-0.5420472095838641,0.23711861673155202,0.08535153292777403,0.2961814347436989
2.35,0.8914054778865278,-0.15439743314470109,-0.013258056598304438,-0.425889575556217,0.15776969087102805,0.1251195320012664,0.2574166286816169
2.4000000000000004,0.9397626759089653,-0.08277745082786944,0.038015518858486204,-0.32946748994215,0.18553044645646213,0.06206440607629061,0.2011049226227955
2.45,0.9724191564575901,-0.008354204334018936,0.07725729556744852,-0.2199147600909463,0.18129724302109465,0.04078002818683399,0.21745737085034605
2.5,0.9827629535034236,0.059334642073128135,0.1442993385639051,-0.09916692170931386,0.1821213503756395,0.1022464448459497,0.23054007029264298
2.5500000000000003,0.9792892390984761,0.12204287504929306,0.16084884874616107,0.015025667794316801,0.16129453668412735,0.00760822500859297,0.20943011410866705
2.6,0.94914446064114,0.20143293479097704,0.21116382567270964,0.11814992316120726,0.19651124576623835,0.08633614518334327,0.1915730464389605
2.6500000000000004,0.8954378690992377,0.27251151873894786,0.2598327530104309,0.2375193364773251,0.19790238624906273,0.08481499979007671,0.23171714607010666
2.7,0.8070189247291832,0.34463087870921516,0.30049443174840357,0.37370189865355374,0.23265843336580563,0.08013385398691295,0.27513411870967225
2.75,0.7149497803146577,0.42267809537581097,0.31972428440572326,0.4560333554453529,0.22699939460157756,0.08891898195722538,0.16988940732987515
2.8000000000000003,0.610897853628477,0.46508994475851145,0.36086268324757126,0.5294084241452978,0.15957355691997882,0.10302721420399097,0.20953836886258148
2.85,0.4992838301529974,0.5166347470118176,0.33122835799808836,0.6116305829384912,0.2604758453357509,0.022700509205514696,0.1556387185817233
2.9000000000000004,0.36143955537638756,0.5152826739719107,0.31542412530740865,0.7101780304175376,0.22900721270290808,-0.028355701018494245,0.2552823237452409
2.95,0.17972343699028592,0.5264133997901262,0.291461917672611,0.77822771041926,0.2775942469208277,0.043832533092071774,0.28095505132636905
3.0,3.0048156742394062e-05,0.5265204485116617,0.2689736516223464,0.8064920279389793,0.2448075819596997,0.0682173395874062,0.2706440289438057
3.0500000000000003,-0.126704478652885,0.5028504874284597,0.2573759197315421,0.8153802783515209,0.15827365577671065,0.020811732798779955,0.20667845797105727
3.1,-0.279762563914755,0.48191476210037265,0.23533321427295822,0.7963098317624503,0.1876811398961387,0.07027774995142581,0.2460778061378672
3.1500000000000004,-0.4110576514135238,0.4329803045365159,0.1906271016584292,0.7792438457961478,0.21949554118140438,0.025605305553048158,0.20079200063934433
3.2,-0.5281823742371385,0.3762255574238303,0.16287982421714936,0.7436046478804029,0.17944052081426926,0.009970782112628931,0.21145013999162793
3.25,-0.6535674826266328,0.3039823474409943,0.12486448593268969,0.6818013920857847,0.20980955316235264,0.02033259139970418,0.2499595583287473
3.3000000000000003,-0.7539768227195087,0.2304674298059797,0.08506437274354331,0.6092353954672757,0.19546833237909467,0.021208117466050513,0.2284811895756374
3.35,-0.8446375415316855,0.16560163004356163,0.05471805518375232,0.5061318583127657,0.16096512021826753,0.030031209740546412,0.26617651683031274
3.4000000000000004,-0.9175928595673909,0.05558722647289557,0.016752664302615742,0.39325914174085413,0.23987072711075624,-0.00189168758031822,0.268220107376623
3.45,-0.9573035037118076,-0.05185136386301235,-0.05910438068803483,0.27818718523707475,0.26158546454160914,0.06995436388191369,0.2414486056664068
3.5,-0.9704324225344698,-0.14024392800152008,-0.1057012851832037,0.16558922749745444,0.2094988697274328,0.027115812393118482,0.21977396684838305
3.5500000000000003,-0.9667367610021713,-0.19859052145775458,-0.15236482244726968,0.05260038588051823,0.15504056998921234,0.04070686161414808,0.22085030863471336
3.6,-0.9374857658470311,-0.2777333598522024,-0.20085754429805222,-0.0603395936178629,0.2064465702882586,0.05004475259338453,0.21279328230366545
3.6500000000000004,-0.8811383820243537,-0.36113901052792263,-0.2363747599034584,-0.19313399410512816,0.24022229821867525,0.02590719594196552,0.24556709784044967
3.7,-0.8177412411104102,-0.4162017123837784,-0.2598466943205543,-0.300923732275633,0.1865065592214541,0.01489269687276378,0.2073554503063796
3.75,-0.7454906166866506,-0.43829550998130573,-0.286744878983608,-0.41221130593308614,0.13923023312652857,0.002221485822732898,0.23864234674793702
3.8000000000000003,-0.6460174890254936,-0.4775016534324742,-0.3068108964243093,-0.5104122340596483,0.187436741371232,0.033565108004035546,0.22595144251845328
3.85,-0.531378714923058,-0.5058301336223684,-0.3111015677266721,-0.6041426584874664,0.20150491517451896,0.015469748651406042,0.22742613396583486
3.9000000000000004,-0.42024407390101315,-0.518068045078786,-0.32403438515000615,-0.6708219855220774,0.1526016162000663,0.03048324230821963,0.21243018520352944
3.95,-0.27586341086896515,-0.49570935502818414,-0.34506802766086553,-0.7477296772012747,0.15456497046951181,0.0015848043056326284,0.2987624815245118
4.0,-0.13330665104707082,-0.4962710754303201,-0.3318542363320371,-0.7910860397620025,0.1934870453775105,0.04950180347005921,0.22614665967801695
4.05,0.006049226732802666,-0.4688818469273183,-0.3512464817653586,-0.8103944283652372,0.11434147868251884,0.03553409318853933,0.2658347903350793
4.1000000000000005,0.1224228601029668,-0.42326610048693514,-0.3162438333514786,-0.8401477782925785,0.1889892381569999,-0.019835556447626468,0.18915205639531357
4.15,0.2794370329092946,-0.3832171881476157,-0.3129467539048873,-0.8228753615022621,0.13918456176651972,0.048082067391182676,0.29450407162972064
4.2,0.4042013321410929,-0.294321853912164,-0.28622486998940266,-0.8173562584360764,0.18810156963132876,-0.04964623247590165,0.2465537630092245
4.25,0.5144433547965714,-0.21581787095537272,-0.247143826984265,-0.792269278759129,0.17971792546998597,-0.01905767005976978,0.22472570567983655
4.3,0.6228182446882844,-0.11506028285104518,-0.206022761696652,-0.7459310873375143,0.19520779641918184,-0.04434544219325186,0.254727102064996
4.3500000000000005,0.7102985816803673,-0.007588629917761639,-0.15542887683955597,-0.6864839414022909,0.207607291962438,-0.04819396359756753,0.24023209951362273
4.4,0.785587312302401,0.052890919578854466,-0.11553372849341595,-0.6055634425524733,0.11770594647042906,-0.001744516627446499,0.2385996712632898
4.45,0.8488453943123322,0.10202407492235448,-0.07153500962142016,-0.5137463645510715,0.10344384339297483,0.014650213559467738,0.23888266497714603
4.5,0.8869041154721062,0.19906914902656883,-0.02669196294576144,-0.41600493143541073,0.19121973499315786,-0.03851359297196938,0.23065670798288923
4.55,0.9142388614026112,0.27892070908580696,0.006756341495804679,-0.2938109837870595,0.15384404444385164,-0.05493268943606656,0.26007968988134406
4.6000000000000005,0.9108469430491878,0.36970635007492103,0.043850044163616146,-0.17819156736242756,0.1934720183427421,-0.050554427265077286,0.23153792159004988
4.65,0.8834885887435666,0.45849253147595836,0.07915658676690494,-0.054467852097195166,0.2080187376686734,-0.05712590899307633,0.23693489605923432
4.7,0.8539542503984481,0.49634840388830564,0.11970543452561405,0.10035441758582428,0.12463762081286098,-0.0707550662379927,0.3058014221286586
